int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
30,0,0,0,0,1
30,1,0,1,1,0
30,0,1,1,1,0
30,7,7,0,0,1
30,65535,1,1,1,0
30,4294967295,1,1,1,0
30,2147483648,2147483648,0,0,1
