int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,10482,37855,0,0,0
31,2197,25,25,0,0
27,13239,18,1,1,0
34,25608,17,25608,1,0
