int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
27,45036,45446,0,0,0
31,16253,17,17,0,0
34,64311,5,64311,1,0
0,46948,16,46964,0,0
