int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,50754,53022,0,0,0
8,37763,15,1,0,0
25,19090,49131,1,1,0
25,52382,49941,0,0,0
30,37291,20,1,1,0
27,54192,64388,0,0,0
10,22233,30,1073741824,0,0
26,23923,39995,1,1,0
2,19803,23,19788,0,0
