int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,3962,11013,126784,0,0
28,47695,4214,1,1,0
27,8865,31,1,1,0
33,4534,22,4534,1,0
