int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,0,0,0,0,1
25,1,0,0,0,0
25,0,1,1,1,0
25,7,7,0,0,1
25,65535,1,0,0,0
25,4294967295,1,1,1,0
25,2147483648,2147483648,0,0,1
