int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,22718,57966,0,0,0
32,18881,28,28,0,0
34,37245,11933,37245,1,0
28,54517,15,1,1,0
