int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,965,32840,3,0,0
25,42296,21966,0,0,0
30,30336,54428,1,1,0
28,41877,8712,1,1,0
