int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,6174,41528,6174,1,0
33,51531,0,51531,1,0
32,1056,60202,1056,1,0
27,44,24461,0,0,0
