int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
0,16574,35788,52362,0,0
34,28215,2,28215,1,0
31,37579,39806,37579,1,0
0,35951,23360,59311,0,0
