int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,26008,49131,53264384,0,0
31,51297,49562,49562,0,0
28,52244,6018,1,1,0
28,18768,9,1,1,0
