int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
2,11279,15866,4597,0,0
2,46148,24,46172,0,0
33,1827,26,1827,1,0
29,17947,28,0,0,0
