int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,29000,50083,0,0,0
4,8830,29,28,0,0
30,63207,5432,1,1,0
30,4909,56275,1,1,0
