int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,54382,65396,0,0,0
2,43671,7793,46310,0,0
33,39021,7202,39021,1,0
8,61955,6,968,0,0
