int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
31,58786,59013,58786,1,0
26,24146,14,0,0,0
30,6317,12,1,1,0
2,39491,21,39510,0,0
