int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
1,46970,50472,4294963794,0,0
10,958,15,31391744,0,0
33,22643,19,22643,1,0
10,14629,41193,7490048,0,0
