int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
10,10890,60796,2684354560,0,0
29,55690,26,0,0,0
28,13248,6,1,1,0
2,7451,2,7449,0,0
