int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
1,7155,62185,4294912266,0,0
33,34433,24187,34433,1,0
30,55697,15840,1,1,0
2,11054,4652,14594,0,0
