int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,11575,11931,12223,0,0
28,30278,19,1,1,0
27,51951,30,1,1,0
25,35135,11,0,0,0
