int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
31,198,23631,198,1,0
29,6784,3,0,0,0
34,43274,24,43274,1,0
0,42723,29,42752,0,0
