int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,38115,47993,49147,0,0
26,63666,8,0,0,0
27,59199,11034,1,1,0
8,14919,13,1,0,0
