int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,26303,34756,1643,0,0
33,46626,4,46626,1,0
28,2974,28,1,1,0
32,27941,37966,27941,1,0
