int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,190,135,0,0,5
1,1,0,98,135,0,0,5
1,0,0,98,135,0,0,6
1,1,0,171,135,0,0,6
1,0,0,171,135,0,0,7
1,1,0,45,135,0,0,7
1,0,0,45,135,1,0,8
1,0,1,45,135,1,0,8
1,0,0,45,198,0,0,7
1,0,1,45,198,0,0,7
1,0,0,45,252,0,0,6
1,0,1,45,252,0,0,6
