int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,204,132,0,0,7
1,1,1,84,132,0,0,7
1,0,0,84,114,0,0,7
1,1,0,106,114,0,0,7
1,0,0,106,114,1,0,8
1,0,0,106,114,1,0,8
1,0,0,106,114,1,0,8
0,0,0,106,114,1,0,8
0,0,0,106,84,0,1,0
1,0,0,106,84,0,1,0
1,0,0,106,84,0,1,0
1,0,0,106,84,0,1,0
