int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,248,235,0,0,7
1,1,0,93,235,0,0,7
1,0,0,93,235,1,0,8
0,0,0,93,235,1,0,8
1,0,0,93,248,0,1,0
1,0,0,93,248,0,1,0
1,0,0,93,248,0,1,0
1,0,0,93,248,0,1,0
