int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,19,157,0,0,7
1,1,0,42,157,0,0,7
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
1,0,0,42,157,1,0,8
