int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,193,111,0,0,5
1,1,0,158,111,0,0,5
1,0,0,158,111,0,0,6
1,1,0,3,111,0,0,6
1,0,0,3,111,0,0,7
1,1,0,229,111,0,0,7
1,0,0,229,111,1,0,8
1,0,1,229,111,1,0,8
1,0,0,229,73,0,0,7
1,1,1,159,73,0,0,7
1,0,0,159,17,0,0,7
1,0,1,159,17,0,0,7
