int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,1,0
1,1,0,1,2,33,0,0,0
1,1,1,1,2,33,0,0,0
1,1,1,1,2,33,0,1,0
1,0,0,1,2,33,0,1,0
1,1,0,1,7,27,0,0,0
1,1,1,1,7,27,0,0,0
1,1,1,1,7,27,0,1,1
1,0,0,1,7,27,0,1,1
1,1,0,1,2,71,0,0,0
1,1,1,1,2,71,0,0,0
1,1,1,1,2,71,0,1,0
1,0,0,1,2,71,0,1,0
1,1,0,0,1,90,0,0,0
