int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,171,0,0
1,1,0,1,2,134,171,0,0
1,1,1,1,2,134,171,0,0
1,1,1,1,2,134,171,1,0
1,0,0,1,2,134,171,1,0
1,0,0,0,0,0,171,0,0
1,0,0,0,0,0,171,0,0
1,1,0,0,0,236,171,0,0
1,1,1,0,0,236,171,0,0
1,1,1,0,0,236,236,1,0
1,0,0,0,0,236,236,1,0
1,1,0,0,0,236,236,0,0
1,1,1,0,0,236,236,0,0
1,1,1,0,0,236,236,1,0
1,0,0,0,0,236,236,1,0
1,0,0,0,0,0,236,0,0
1,0,0,0,0,0,236,0,0
1,0,0,0,0,0,236,0,0
1,0,0,0,0,0,236,0,0
1,0,0,0,0,0,236,0,0
