int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,0,3,215,0,0,0
1,1,1,0,3,215,0,0,0
1,1,1,0,3,215,0,0,0
1,1,1,0,3,215,0,0,0
1,1,1,0,3,215,215,1,0
1,0,0,0,3,215,215,0,0
1,0,0,0,0,0,215,0,0
1,0,0,0,0,0,215,0,0
1,0,0,0,0,0,215,0,0
1,0,0,0,0,0,215,0,0
1,1,0,1,2,249,215,0,0
1,1,1,1,2,249,215,0,0
1,1,1,1,2,249,215,1,0
1,0,0,1,2,249,215,1,0
1,1,0,0,3,215,215,0,0
1,1,1,0,3,215,215,0,0
1,1,1,0,3,215,215,0,0
1,1,1,0,3,215,215,0,0
1,1,1,0,3,215,215,1,0
1,0,0,0,3,215,215,0,0
1,1,0,0,0,0,215,0,0
1,1,1,0,0,0,215,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,1,77,0,0,0
1,1,1,1,1,77,0,0,0
1,1,1,1,1,77,0,1,0
1,0,0,1,1,77,0,1,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,246,0,0,0
1,1,1,1,3,246,0,0,0
1,1,1,1,3,246,0,0,0
1,1,1,1,3,246,0,0,0
1,1,1,1,3,246,0,1,0
1,0,0,1,3,246,0,0,0
1,1,0,1,2,215,0,0,0
1,1,1,1,2,215,0,0,0
1,1,1,1,2,215,0,1,0
1,0,0,1,2,215,0,1,0
1,1,0,1,3,93,0,0,0
1,1,1,1,3,93,0,0,0
1,1,1,1,3,93,0,0,0
1,1,1,1,3,93,0,0,0
1,1,1,1,3,93,0,1,0
1,0,0,1,3,93,0,0,0
1,1,0,0,1,77,0,0,0
1,1,1,0,1,77,0,0,0
1,1,1,0,1,77,77,1,0
1,0,0,0,1,77,77,1,0
0,0,0,0,0,0,77,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
