int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,1,0,1,1,228,0,0,0
1,1,1,1,1,228,0,0,0
1,1,1,1,1,228,0,1,0
1,0,0,1,1,228,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,2,127,0,0,0
1,1,1,1,2,127,0,0,0
1,1,1,1,2,127,0,1,0
1,0,0,1,2,127,0,1,0
1,1,0,1,3,225,0,0,0
1,1,1,1,3,225,0,0,0
1,1,1,1,3,225,0,0,0
1,1,1,1,3,225,0,0,0
1,1,1,1,3,225,0,1,0
1,0,0,1,3,225,0,0,0
1,1,0,1,3,247,0,0,0
1,1,1,1,3,247,0,0,0
1,1,1,1,3,247,0,0,0
1,1,1,1,3,247,0,0,0
1,1,1,1,3,247,0,1,0
1,0,0,1,3,247,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,1,233,0,0,0
1,1,1,1,1,233,0,0,0
1,1,1,1,1,233,0,1,0
1,0,0,1,1,233,0,1,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
