int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,1,186,0,0,0
1,1,1,1,1,186,0,0,0
1,1,1,1,1,186,0,1,0
1,0,0,1,1,186,0,1,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,0,68,0,0,0
1,1,1,1,0,68,0,0,0
1,1,1,1,0,68,0,1,0
1,0,0,1,0,68,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,0,190,0,0,0
1,1,1,1,0,190,0,0,0
1,1,1,1,0,190,0,1,0
1,0,0,1,0,190,0,1,0
1,1,0,1,7,136,0,0,0
1,1,1,1,7,136,0,0,0
1,1,1,1,7,136,0,1,1
1,0,0,1,7,136,0,1,1
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,1,0,1,3,131,0,0,0
1,1,1,1,3,131,0,0,0
1,1,1,1,3,131,0,0,0
1,1,1,1,3,131,0,0,0
1,1,1,1,3,131,0,1,0
1,0,0,1,3,131,0,0,0
1,1,0,0,0,190,0,0,0
1,1,1,0,0,190,0,0,0
1,1,1,0,0,190,190,1,0
1,0,0,0,0,190,190,1,0
0,0,0,0,0,0,190,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,114,0,0,0
1,1,1,1,3,114,0,0,0
1,1,1,1,3,114,0,0,0
1,1,1,1,3,114,0,0,0
1,1,1,1,3,114,0,1,0
1,0,0,1,3,114,0,0,0
1,1,0,1,3,171,0,0,0
1,1,1,1,3,171,0,0,0
1,1,1,1,3,171,0,0,0
1,1,1,1,3,171,0,0,0
1,1,1,1,3,171,0,1,0
1,0,0,1,3,171,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,171,0,0,0
1,1,1,0,3,171,0,0,0
1,1,1,0,3,171,0,0,0
1,1,1,0,3,171,0,0,0
1,1,1,0,3,171,171,1,0
1,0,0,0,3,171,171,0,0
0,0,0,0,0,0,171,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
