int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,1,0,1,3,229,0,0,0
1,1,1,1,3,229,0,0,0
1,1,1,1,3,229,0,0,0
1,1,1,1,3,229,0,0,0
1,1,1,1,3,229,0,1,0
1,0,0,1,3,229,0,0,0
1,1,0,0,3,229,0,0,0
1,1,1,0,3,229,0,0,0
1,1,1,0,3,229,0,0,0
1,1,1,0,3,229,0,0,0
1,1,1,0,3,229,229,1,0
1,0,0,0,3,229,229,0,0
1,1,0,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,1,0
1,0,0,0,3,229,229,0,0
1,1,0,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,0,0
1,1,1,0,3,229,229,1,0
1,0,0,0,3,229,229,0,0
1,1,0,1,3,165,229,0,0
1,1,1,1,3,165,229,0,0
1,1,1,1,3,165,229,0,0
1,1,1,1,3,165,229,0,0
1,1,1,1,3,165,229,1,0
1,0,0,1,3,165,229,0,0
1,1,0,1,2,183,229,0,0
1,1,1,1,2,183,229,0,0
1,1,1,1,2,183,229,1,0
1,0,0,1,2,183,229,1,0
1,0,0,0,0,0,229,0,0
1,0,0,0,0,0,229,0,0
1,0,0,0,0,0,229,0,0
1,0,0,0,0,0,229,0,0
1,1,0,0,0,0,229,0,0
1,1,1,0,0,0,229,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
1,1,0,0,3,165,0,0,0
1,1,1,0,3,165,0,0,0
1,1,1,0,3,165,0,0,0
1,1,1,0,3,165,0,0,0
1,1,1,0,3,165,165,1,0
1,0,0,0,3,165,165,0,0
1,1,0,1,3,128,165,0,0
1,1,1,1,3,128,165,0,0
1,1,1,1,3,128,165,0,0
1,1,1,1,3,128,165,0,0
1,1,1,1,3,128,165,1,0
1,0,0,1,3,128,165,0,0
1,0,0,0,0,0,165,0,0
1,1,0,1,3,223,165,0,0
1,1,1,1,3,223,165,0,0
1,1,1,1,3,223,165,0,0
1,1,1,1,3,223,165,0,0
1,1,1,1,3,223,165,1,0
1,0,0,1,3,223,165,0,0
1,0,0,0,0,0,165,0,0
1,1,0,1,2,215,165,0,0
1,1,1,1,2,215,165,0,0
1,1,1,1,2,215,165,1,0
1,0,0,1,2,215,165,1,0
1,1,0,1,3,200,165,0,0
1,1,1,1,3,200,165,0,0
1,1,1,1,3,200,165,0,0
