int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,49,0,0,0
1,1,1,1,3,49,0,0,0
1,1,1,1,3,49,0,0,0
1,1,1,1,3,49,0,0,0
1,1,1,1,3,49,0,1,0
1,0,0,1,3,49,0,0,0
1,1,0,1,3,192,0,0,0
1,1,1,1,3,192,0,0,0
1,1,1,1,3,192,0,0,0
1,1,1,1,3,192,0,0,0
1,1,1,1,3,192,0,1,0
1,0,0,1,3,192,0,0,0
1,1,0,1,3,166,0,0,0
1,1,1,1,3,166,0,0,0
1,1,1,1,3,166,0,0,0
1,1,1,1,3,166,0,0,0
1,1,1,1,3,166,0,1,0
1,0,0,1,3,166,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,65,0,0,0
1,1,1,1,3,65,0,0,0
1,1,1,1,3,65,0,0,0
1,1,1,1,3,65,0,0,0
1,1,1,1,3,65,0,1,0
1,0,0,1,3,65,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,200,0,0,0
1,1,1,1,3,200,0,0,0
1,1,1,1,3,200,0,0,0
1,1,1,1,3,200,0,0,0
1,1,1,1,3,200,0,1,0
1,0,0,1,3,200,0,0,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,1,0,1,2,92,0,0,0
1,1,1,1,2,92,0,0,0
1,1,1,1,2,92,0,1,0
1,0,0,1,2,92,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
