int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,97,0,0
1,1,0,1,1,180,97,0,0
1,1,1,1,1,180,97,0,0
1,1,1,1,1,180,97,1,0
1,0,0,1,1,180,97,1,0
1,1,0,1,3,54,97,0,0
1,1,1,1,3,54,97,0,0
1,1,1,1,3,54,97,0,0
1,1,1,1,3,54,97,0,0
1,1,1,1,3,54,97,1,0
1,0,0,1,3,54,97,0,0
1,1,0,1,1,54,97,0,0
1,1,1,1,1,54,97,0,0
1,1,1,1,1,54,97,1,0
1,0,0,1,1,54,97,1,0
1,1,0,0,3,54,97,0,0
1,1,1,0,3,54,97,0,0
1,1,1,0,3,54,97,0,0
1,1,1,0,3,54,97,0,0
1,1,1,0,3,54,54,1,0
1,0,0,0,3,54,54,0,0
1,1,0,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,1,0
1,0,0,0,3,54,54,0,0
1,1,0,1,0,73,54,0,0
1,1,1,1,0,73,54,0,0
1,1,1,1,0,73,54,1,0
1,0,0,1,0,73,54,1,0
1,1,0,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,1,0
1,0,0,0,3,54,54,0,0
1,1,0,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,0,0
1,1,1,0,3,54,54,1,0
1,0,0,0,3,54,54,0,0
1,1,0,1,1,78,54,0,0
1,1,1,1,1,78,54,0,0
1,1,1,1,1,78,54,1,0
1,0,0,1,1,78,54,1,0
1,1,0,1,2,171,54,0,0
1,1,1,1,2,171,54,0,0
1,1,1,1,2,171,54,1,0
1,0,0,1,2,171,54,1,0
1,1,0,0,2,171,54,0,0
1,1,1,0,2,171,54,0,0
1,1,1,0,2,171,171,1,0
1,0,0,0,2,171,171,1,0
0,0,0,0,0,0,171,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
