int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,195,0,0,0
1,1,1,1,3,195,0,0,0
1,1,1,1,3,195,0,0,0
1,1,1,1,3,195,0,0,0
1,1,1,1,3,195,0,1,0
1,0,0,1,3,195,0,0,0
1,1,0,1,0,231,0,0,0
1,1,1,1,0,231,0,0,0
1,1,1,1,0,231,0,1,0
1,0,0,1,0,231,0,1,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,153,0,0,0
1,1,1,1,3,153,0,0,0
1,1,1,1,3,153,0,0,0
1,1,1,1,3,153,0,0,0
1,1,1,1,3,153,0,1,0
1,0,0,1,3,153,0,0,0
1,1,0,0,3,153,0,0,0
1,1,1,0,3,153,0,0,0
1,1,1,0,3,153,0,0,0
1,1,1,0,3,153,0,0,0
1,1,1,0,3,153,153,1,0
1,0,0,0,3,153,153,0,0
0,0,0,0,0,0,153,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
