int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,2,90,0,0,0
1,1,1,1,2,90,0,0,0
1,1,1,1,2,90,0,1,0
1,0,0,1,2,90,0,1,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,33,0,0,0
1,1,1,1,3,33,0,0,0
1,1,1,1,3,33,0,0,0
1,1,1,1,3,33,0,0,0
1,1,1,1,3,33,0,1,0
1,0,0,1,3,33,0,0,0
1,1,0,0,3,33,0,0,0
1,1,1,0,3,33,0,0,0
1,1,1,0,3,33,0,0,0
1,1,1,0,3,33,0,0,0
1,1,1,0,3,33,33,1,0
1,0,0,0,3,33,33,0,0
0,0,0,0,0,0,33,0,0
1,0,0,0,0,0,0,0,0
