int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,238,160,0,0,5
1,1,0,36,160,0,0,5
1,0,0,36,160,0,0,6
1,1,0,4,160,0,0,6
1,0,0,4,160,0,0,7
1,1,0,24,160,0,0,7
1,0,0,24,160,1,0,8
0,0,0,24,160,1,0,8
0,0,0,24,238,0,1,0
1,0,0,24,238,0,1,0
1,0,0,24,238,0,1,0
1,0,0,24,238,0,1,0
