int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,254,117,0,0,5
1,1,0,154,117,0,0,5
1,0,0,154,117,0,0,6
1,1,0,0,117,0,0,6
1,0,0,0,117,0,0,7
1,1,0,119,117,0,0,7
1,0,0,119,117,1,0,8
0,0,0,119,117,1,0,8
0,0,0,119,119,0,1,0
1,0,0,119,119,0,1,0
1,0,0,119,119,0,1,0
1,0,0,119,119,0,1,0
