int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,26,26,0,0,7
1,1,1,0,26,0,0,7
1,0,0,0,102,0,0,7
1,1,0,40,102,0,0,7
1,0,0,40,102,1,0,8
1,0,0,40,102,1,0,8
1,0,0,40,102,1,0,8
1,0,0,40,102,1,0,8
1,0,0,40,102,1,0,8
1,0,0,40,102,1,0,8
1,0,1,40,102,1,0,8
1,0,0,40,228,0,0,7
1,0,1,40,228,0,0,7
