int rst_n,int wr_en,int rd_en,int din,int dout,int full,int empty,int count
1,0,0,20,163,0,0,5
1,1,0,232,163,0,0,5
1,0,0,232,163,0,0,6
1,1,0,132,163,0,0,6
1,0,0,132,163,0,0,7
1,1,0,14,163,0,0,7
1,0,0,14,163,1,0,8
1,0,1,14,163,1,0,8
1,0,0,14,123,0,0,7
1,0,1,14,123,0,0,7
1,0,0,14,13,0,0,6
1,0,1,14,13,0,0,6
