int rst_n,int start,int ain,int bin,int yout,int done
1,0,6185,14895,92125575,0
1,0,6185,14895,92125575,0
1,0,6185,14895,92125575,0
0,0,6185,14895,0,0
0,0,6185,14895,0,0
1,0,6185,14895,0,0
1,1,64716,43751,0,0
1,1,64716,43751,0,0
1,1,64716,43751,0,0
1,1,64716,43751,0,0
1,1,64716,43751,175004,0
1,1,64716,43751,525012,0
1,1,64716,43751,525012,0
1,1,64716,43751,525012,0
1,1,64716,43751,3325076,0
1,1,64716,43751,8925204,0
1,1,64716,43751,8925204,0
1,1,64716,43751,8925204,0
1,1,64716,43751,53726228,0
1,1,64716,43751,143328276,0
1,1,64716,43751,322532372,0
1,1,64716,43751,680940564,0
1,1,64716,43751,1397756948,0
1,1,64716,43751,2831389716,1
1,1,64716,43751,2831389716,0
1,1,64716,43751,2831389716,0
1,0,64716,43751,2831389716,0
1,0,64716,43751,2831389716,0
1,0,64716,43751,2831389716,0
1,0,64716,43751,2831389716,0
0,0,64716,43751,0,0
1,0,64716,43751,0,0
1,0,64716,43751,0,0
1,0,64716,43751,0,0
1,0,64716,43751,0,0
1,0,64716,43751,0,0
1,0,64716,43751,0,0
0,0,64716,43751,0,0
0,0,64716,43751,0,0
1,0,64716,43751,0,0
1,1,12004,50963,0,0
1,1,12004,50963,0,0
1,1,12004,50963,0,0
1,1,12004,50963,0,0
1,1,12004,50963,203852,0
1,1,12004,50963,203852,0
1,1,12004,50963,203852,0
1,1,12004,50963,1834668,0
1,1,12004,50963,5096300,0
1,1,12004,50963,11619564,0
1,1,12004,50963,11619564,0
1,1,12004,50963,37712620,0
1,1,12004,50963,89898732,0
1,1,12004,50963,194270956,0
1,1,12004,50963,194270956,0
1,1,12004,50963,611759852,0
1,1,12004,50963,611759852,0
1,1,12004,50963,611759852,1
1,1,12004,50963,611759852,0
1,1,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
1,0,12004,50963,611759852,0
0,0,12004,50963,0,0
0,0,12004,50963,0,0
1,0,12004,50963,0,0
1,1,33867,35744,0,0
1,1,33867,35744,0,0
1,1,33867,35744,35744,0
1,1,33867,35744,107232,0
1,1,33867,35744,107232,0
1,1,33867,35744,393184,0
1,1,33867,35744,393184,0
1,1,33867,35744,393184,0
1,1,33867,35744,2680800,0
1,1,33867,35744,2680800,0
1,1,33867,35744,2680800,0
1,1,33867,35744,2680800,0
1,1,33867,35744,39282656,0
1,1,33867,35744,39282656,0
1,1,33867,35744,39282656,0
1,1,33867,35744,39282656,0
1,1,33867,35744,39282656,0
1,1,33867,35744,1210542048,1
1,1,33867,35744,1210542048,0
1,1,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
1,0,33867,35744,1210542048,0
0,0,33867,35744,0,0
0,0,33867,35744,0,0
1,0,33867,35744,0,0
1,1,60389,64072,0,0
1,1,60389,64072,0,0
1,1,60389,64072,64072,0
1,1,60389,64072,64072,0
1,1,60389,64072,320360,0
1,1,60389,64072,320360,0
1,1,60389,64072,320360,0
1,1,60389,64072,2370664,0
1,1,60389,64072,6471272,0
1,1,60389,64072,14672488,0
1,1,60389,64072,31074920,0
1,1,60389,64072,63879784,0
1,1,60389,64072,63879784,0
1,1,60389,64072,195099240,0
1,1,60389,64072,195099240,0
1,1,60389,64072,719977064,0
1,1,60389,64072,1769732712,0
1,1,60389,64072,3869244008,1
1,1,60389,64072,3869244008,0
1,1,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
1,0,60389,64072,3869244008,0
0,0,60389,64072,0,0
0,0,60389,64072,0,0
1,0,60389,64072,0,0
1,1,28477,8693,0,0
1,1,28477,8693,0,0
1,1,28477,8693,8693,0
1,1,28477,8693,8693,0
1,1,28477,8693,43465,0
1,1,28477,8693,113009,0
1,1,28477,8693,252097,0
1,1,28477,8693,530273,0
1,1,28477,8693,530273,0
1,1,28477,8693,530273,0
1,1,28477,8693,2755681,0
1,1,28477,8693,7206497,0
1,1,28477,8693,16108129,0
1,1,28477,8693,33911393,0
1,1,28477,8693,33911393,0
1,1,28477,8693,105124449,0
1,1,28477,8693,247550561,0
1,1,28477,8693,247550561,1
1,1,28477,8693,247550561,0
1,1,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
1,0,28477,8693,247550561,0
0,0,28477,8693,0,0
0,0,28477,8693,0,0
1,0,28477,8693,0,0
1,1,27836,45850,0,0
1,1,27836,45850,0,0
1,1,27836,45850,0,0
1,1,27836,45850,0,0
1,1,27836,45850,183400,0
1,1,27836,45850,550200,0
1,1,27836,45850,1283800,0
1,1,27836,45850,2751000,0
1,1,27836,45850,2751000,0
1,1,27836,45850,8619800,0
1,1,27836,45850,8619800,0
1,1,27836,45850,8619800,0
1,1,27836,45850,55570200,0
1,1,27836,45850,149471000,0
1,1,27836,45850,149471000,0
1,1,27836,45850,525074200,0
1,1,27836,45850,1276280600,0
1,1,27836,45850,1276280600,1
1,1,27836,45850,1276280600,0
1,1,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
1,0,27836,45850,1276280600,0
0,0,27836,45850,0,0
0,0,27836,45850,0,0
1,0,27836,45850,0,0
1,1,26088,29020,0,0
1,1,26088,29020,0,0
1,1,26088,29020,0,0
1,1,26088,29020,0,0
1,1,26088,29020,0,0
1,1,26088,29020,232160,0
1,1,26088,29020,232160,0
1,1,26088,29020,1160800,0
1,1,26088,29020,3018080,0
1,1,26088,29020,6732640,0
1,1,26088,29020,14161760,0
1,1,26088,29020,14161760,0
1,1,26088,29020,43878240,0
1,1,26088,29020,43878240,0
1,1,26088,29020,43878240,0
1,1,26088,29020,281610080,0
1,1,26088,29020,757073760,0
1,1,26088,29020,757073760,1
1,1,26088,29020,757073760,0
1,1,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
1,0,26088,29020,757073760,0
0,0,26088,29020,0,0
0,0,26088,29020,0,0
1,0,26088,29020,0,0
1,1,30046,5117,0,0
1,1,30046,5117,0,0
1,1,30046,5117,0,0
1,1,30046,5117,10234,0
1,1,30046,5117,30702,0
1,1,30046,5117,71638,0
1,1,30046,5117,153510,0
1,1,30046,5117,153510,0
1,1,30046,5117,480998,0
1,1,30046,5117,480998,0
1,1,30046,5117,1790950,0
1,1,30046,5117,1790950,0
1,1,30046,5117,7030758,0
1,1,30046,5117,7030758,0
1,1,30046,5117,27989990,0
1,1,30046,5117,69908454,0
1,1,30046,5117,153745382,0
1,1,30046,5117,153745382,1
1,1,30046,5117,153745382,0
1,1,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
1,0,30046,5117,153745382,0
0,0,30046,5117,0,0
0,0,30046,5117,0,0
1,0,30046,5117,0,0
1,1,10382,49421,0,0
1,1,10382,49421,0,0
1,1,10382,49421,0,0
1,1,10382,49421,98842,0
1,1,10382,49421,296526,0
1,1,10382,49421,691894,0
1,1,10382,49421,691894,0
1,1,10382,49421,691894,0
1,1,10382,49421,691894,0
1,1,10382,49421,7017782,0
1,1,10382,49421,7017782,0
1,1,10382,49421,7017782,0
1,1,10382,49421,7017782,0
1,1,10382,49421,108231990,0
1,1,10382,49421,108231990,0
1,1,10382,49421,513088822,0
1,1,10382,49421,513088822,0
1,1,10382,49421,513088822,1
1,1,10382,49421,513088822,0
1,1,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
1,0,10382,49421,513088822,0
0,0,10382,49421,0,0
0,0,10382,49421,0,0
1,0,10382,49421,0,0
1,1,14648,3919,0,0
1,1,14648,3919,0,0
1,1,14648,3919,0,0
1,1,14648,3919,0,0
1,1,14648,3919,0,0
1,1,14648,3919,31352,0
1,1,14648,3919,94056,0
1,1,14648,3919,219464,0
1,1,14648,3919,219464,0
1,1,14648,3919,219464,0
1,1,14648,3919,1222728,0
1,1,14648,3919,1222728,0
1,1,14648,3919,1222728,0
1,1,14648,3919,9248840,0
1,1,14648,3919,25301064,0
1,1,14648,3919,57405512,0
1,1,14648,3919,57405512,0
1,1,14648,3919,57405512,1
1,1,14648,3919,57405512,0
1,1,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
1,0,14648,3919,57405512,0
0,0,14648,3919,0,0
0,0,14648,3919,0,0
1,0,14648,3919,0,0
1,1,25258,15084,0,0
1,1,25258,15084,0,0
1,1,25258,15084,0,0
1,1,25258,15084,30168,0
1,1,25258,15084,30168,0
1,1,25258,15084,150840,0
1,1,25258,15084,150840,0
1,1,25258,15084,633528,0
1,1,25258,15084,633528,0
1,1,25258,15084,2564280,0
1,1,25258,15084,2564280,0
1,1,25258,15084,10287288,0
1,1,25258,15084,10287288,0
1,1,25258,15084,10287288,0
1,1,25258,15084,10287288,0
1,1,25258,15084,133855416,0
1,1,25258,15084,380991672,0
1,1,25258,15084,380991672,1
1,1,25258,15084,380991672,0
1,1,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
1,0,25258,15084,380991672,0
0,0,25258,15084,0,0
0,0,25258,15084,0,0
1,0,25258,15084,0,0
1,1,20150,63706,0,0
1,1,20150,63706,0,0
1,1,20150,63706,0,0
1,1,20150,63706,127412,0
1,1,20150,63706,382236,0
1,1,20150,63706,382236,0
1,1,20150,63706,1401532,0
1,1,20150,63706,3440124,0
1,1,20150,63706,3440124,0
1,1,20150,63706,11594492,0
1,1,20150,63706,11594492,0
1,1,20150,63706,44211964,0
1,1,20150,63706,109446908,0
1,1,20150,63706,239916796,0
1,1,20150,63706,239916796,0
1,1,20150,63706,239916796,0
1,1,20150,63706,1283675900,0
1,1,20150,63706,1283675900,1
1,1,20150,63706,1283675900,0
1,1,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
1,0,20150,63706,1283675900,0
0,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
1,0,20150,63706,0,0
0,0,20150,63706,0,0
0,0,20150,63706,0,0
