int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,11,0,0
1,1,0,0,5,119,11,0,0
1,1,1,0,5,119,11,0,0
1,1,1,0,5,119,11,1,1
1,0,0,0,5,119,11,1,1
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,1,0,0,1,11,11,0,0
