int A,int B,int A_greater,int A_equal,int A_less
0,5,0,0,1
7,6,1,0,0
2,0,1,0,0
6,2,1,0,0
4,6,0,0,1
3,2,1,0,0
5,2,1,0,0
1,7,0,0,1
