int A,int B,int A_greater,int A_equal,int A_less
2,0,1,0,0
0,2,0,0,1
0,3,0,0,1
7,1,1,0,0
4,4,0,1,0
0,6,0,0,1
0,2,0,0,1
4,7,0,0,1
