int A,int B,int A_greater,int A_equal,int A_less
5,4,1,0,0
0,3,0,0,1
0,1,0,0,1
6,3,1,0,0
7,6,1,0,0
5,7,0,0,1
4,6,0,0,1
2,3,0,0,1
