int A,int B,int A_greater,int A_equal,int A_less
6,1,1,0,0
2,7,0,0,1
5,6,0,0,1
0,2,0,0,1
5,3,1,0,0
3,6,0,0,1
5,7,0,0,1
6,2,1,0,0
