int A,int B,int A_greater,int A_equal,int A_less
6,3,1,0,0
2,7,0,0,1
1,6,0,0,1
4,6,0,0,1
7,3,1,0,0
5,7,0,0,1
2,3,0,0,1
5,0,1,0,0
