int a,int b,int cin,int sum,int cout
15,4,1,20,0
4,189,0,193,0
61,212,1,18,1
7,11,1,19,0
9,13,0,22,0
216,42,0,2,1
236,24,0,4,1
201,59,0,4,1
5,8,1,14,0
51,213,0,8,1
202,54,0,0,1
2,2,0,4,0
