int a,int b,int cin,int sum,int cout
5,13,1,19,0
2,1,1,4,0
242,18,0,4,1
58,240,0,42,1
214,48,1,7,1
216,40,0,0,1
242,15,1,2,1
250,7,0,1,1
216,41,0,1,1
8,3,0,11,0
