int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,1,1,0,7,119,247,0,0
1,1,1,0,7,119,247,1,1
1,0,0,0,7,119,247,1,1
1,1,0,0,7,24,247,0,0
1,1,1,0,7,24,247,0,0
1,1,1,0,7,24,247,1,1
1,0,0,0,7,24,247,1,1
1,1,0,1,0,48,247,0,0
1,1,1,1,0,48,247,0,0
1,1,1,1,0,48,247,1,0
1,0,0,1,0,48,247,1,0
1,1,0,1,3,33,247,0,0
1,1,1,1,3,33,247,0,0
1,1,1,1,3,33,247,0,0
1,1,1,1,3,33,247,0,0
1,1,1,1,3,33,247,1,0
1,0,0,1,3,33,247,0,0
1,1,0,1,3,218,247,0,0
1,1,1,1,3,218,247,0,0
1,1,1,1,3,218,247,0,0
1,1,1,1,3,218,247,0,0
1,1,1,1,3,218,247,1,0
1,0,0,1,3,218,247,0,0
1,1,0,1,1,196,247,0,0
1,1,1,1,1,196,247,0,0
1,1,1,1,1,196,247,1,0
1,0,0,1,1,196,247,1,0
1,1,0,1,1,129,247,0,0
1,1,1,1,1,129,247,0,0
1,1,1,1,1,129,247,1,0
1,0,0,1,1,129,247,1,0
1,1,0,1,0,240,247,0,0
1,1,1,1,0,240,247,0,0
1,1,1,1,0,240,247,1,0
1,0,0,1,0,240,247,1,0
1,1,0,1,3,103,247,0,0
1,1,1,1,3,103,247,0,0
1,1,1,1,3,103,247,0,0
1,1,1,1,3,103,247,0,0
1,1,1,1,3,103,247,1,0
1,0,0,1,3,103,247,0,0
0,0,0,0,0,0,247,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
