int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,45,0,0,0
1,1,1,1,3,45,0,0,0
1,1,1,1,3,45,0,0,0
1,1,1,1,3,45,0,0,0
1,1,1,1,3,45,0,1,0
1,0,0,1,3,45,0,0,0
1,1,0,1,3,52,0,0,0
1,1,1,1,3,52,0,0,0
1,1,1,1,3,52,0,0,0
1,1,1,1,3,52,0,0,0
1,1,1,1,3,52,0,1,0
1,0,0,1,3,52,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
1,1,0,1,3,63,0,0,0
1,1,1,1,3,63,0,0,0
1,1,1,1,3,63,0,0,0
1,1,1,1,3,63,0,0,0
1,1,1,1,3,63,0,1,0
1,0,0,1,3,63,0,0,0
1,1,0,1,3,235,0,0,0
1,1,1,1,3,235,0,0,0
1,1,1,1,3,235,0,0,0
1,1,1,1,3,235,0,0,0
1,1,1,1,3,235,0,1,0
1,0,0,1,3,235,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,1,0,1,3,15,0,0,0
1,1,1,1,3,15,0,0,0
1,1,1,1,3,15,0,0,0
1,1,1,1,3,15,0,0,0
1,1,1,1,3,15,0,1,0
1,0,0,1,3,15,0,0,0
1,1,0,0,3,15,0,0,0
1,1,1,0,3,15,0,0,0
1,1,1,0,3,15,0,0,0
1,1,1,0,3,15,0,0,0
1,1,1,0,3,15,15,1,0
1,0,0,0,3,15,15,0,0
1,0,0,0,0,0,15,0,0
1,0,0,0,0,0,15,0,0
1,0,0,0,0,0,15,0,0
1,0,0,0,0,0,15,0,0
1,1,0,0,7,45,15,0,0
