int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,11,0,0
1,1,0,1,2,246,11,0,0
1,1,1,1,2,246,11,0,0
1,1,1,1,2,246,11,1,0
1,0,0,1,2,246,11,1,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,1,0,1,3,84,11,0,0
1,1,1,1,3,84,11,0,0
1,1,1,1,3,84,11,0,0
1,1,1,1,3,84,11,0,0
1,1,1,1,3,84,11,1,0
1,0,0,1,3,84,11,0,0
1,1,0,1,0,58,11,0,0
1,1,1,1,0,58,11,0,0
1,1,1,1,0,58,11,1,0
1,0,0,1,0,58,11,1,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
1,0,0,0,0,0,11,0,0
