int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,139,0,0,0
1,1,1,1,3,139,0,0,0
1,1,1,1,3,139,0,0,0
1,1,1,1,3,139,0,0,0
1,1,1,1,3,139,0,1,0
1,0,0,1,3,139,0,0,0
1,1,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,116,0,0,0
1,1,1,1,3,116,0,0,0
1,1,1,1,3,116,0,0,0
1,1,1,1,3,116,0,0,0
1,1,1,1,3,116,0,1,0
1,0,0,1,3,116,0,0,0
1,1,0,1,3,56,0,0,0
1,1,1,1,3,56,0,0,0
1,1,1,1,3,56,0,0,0
1,1,1,1,3,56,0,0,0
1,1,1,1,3,56,0,1,0
1,0,0,1,3,56,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,2,253,0,0,0
1,1,1,1,2,253,0,0,0
1,1,1,1,2,253,0,1,0
1,0,0,1,2,253,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,56,0,0,0
1,1,1,0,3,56,0,0,0
1,1,1,0,3,56,0,0,0
1,1,1,0,3,56,0,0,0
1,1,1,0,3,56,56,1,0
1,0,0,0,3,56,56,0,0
1,1,0,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,1,0
1,0,0,0,3,56,56,0,0
1,1,0,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,1,0
1,0,0,0,3,56,56,0,0
1,0,0,0,0,0,56,0,0
1,1,0,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,0,0
1,1,1,0,3,56,56,1,0
1,0,0,0,3,56,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,1,0,1,1,168,56,0,0
1,1,1,1,1,168,56,0,0
1,1,1,1,1,168,56,1,0
1,0,0,1,1,168,56,1,0
1,1,0,1,3,39,56,0,0
1,1,1,1,3,39,56,0,0
1,1,1,1,3,39,56,0,0
1,1,1,1,3,39,56,0,0
1,1,1,1,3,39,56,1,0
1,0,0,1,3,39,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,1,0,1,3,249,56,0,0
1,1,1,1,3,249,56,0,0
1,1,1,1,3,249,56,0,0
1,1,1,1,3,249,56,0,0
1,1,1,1,3,249,56,1,0
1,0,0,1,3,249,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
1,0,0,0,0,0,56,0,0
