int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,1,165,0,0,0
1,1,1,1,1,165,0,0,0
1,1,1,1,1,165,0,1,0
1,0,0,1,1,165,0,1,0
1,1,0,1,1,172,0,0,0
1,1,1,1,1,172,0,0,0
1,1,1,1,1,172,0,1,0
1,0,0,1,1,172,0,1,0
1,1,0,1,3,77,0,0,0
1,1,1,1,3,77,0,0,0
1,1,1,1,3,77,0,0,0
1,1,1,1,3,77,0,0,0
1,1,1,1,3,77,0,1,0
1,0,0,1,3,77,0,0,0
1,1,0,1,3,253,0,0,0
1,1,1,1,3,253,0,0,0
1,1,1,1,3,253,0,0,0
1,1,1,1,3,253,0,0,0
1,1,1,1,3,253,0,1,0
1,0,0,1,3,253,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,253,0,0,0
1,1,1,0,3,253,0,0,0
1,1,1,0,3,253,0,0,0
1,1,1,0,3,253,0,0,0
1,1,1,0,3,253,253,1,0
1,0,0,0,3,253,253,0,0
1,1,0,0,3,253,253,0,0
1,1,1,0,3,253,253,0,0
1,1,1,0,3,253,253,0,0
1,1,1,0,3,253,253,0,0
1,1,1,0,3,253,253,1,0
1,0,0,0,3,253,253,0,0
1,1,0,1,2,115,253,0,0
1,1,1,1,2,115,253,0,0
1,1,1,1,2,115,253,1,0
1,0,0,1,2,115,253,1,0
1,1,0,0,2,115,253,0,0
1,1,1,0,2,115,253,0,0
1,1,1,0,2,115,115,1,0
1,0,0,0,2,115,115,1,0
0,0,0,0,0,0,115,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
