int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,226,0,0,0
1,1,1,1,3,226,0,0,0
1,1,1,1,3,226,0,0,0
1,1,1,1,3,226,0,0,0
1,1,1,1,3,226,0,1,0
1,0,0,1,3,226,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,0,253,0,0,0
1,1,1,1,0,253,0,0,0
1,1,1,1,0,253,0,1,0
1,0,0,1,0,253,0,1,0
1,1,0,1,2,136,0,0,0
1,1,1,1,2,136,0,0,0
1,1,1,1,2,136,0,1,0
1,0,0,1,2,136,0,1,0
1,1,0,1,1,107,0,0,0
1,1,1,1,1,107,0,0,0
1,1,1,1,1,107,0,1,0
1,0,0,1,1,107,0,1,0
1,1,0,1,2,206,0,0,0
1,1,1,1,2,206,0,0,0
1,1,1,1,2,206,0,1,0
1,0,0,1,2,206,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,88,0,0,0
1,1,1,1,3,88,0,0,0
1,1,1,1,3,88,0,0,0
1,1,1,1,3,88,0,0,0
1,1,1,1,3,88,0,1,0
1,0,0,1,3,88,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
