int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,169,0,0
1,1,0,0,0,183,169,0,0
1,1,1,0,0,183,169,0,0
1,1,1,0,0,183,183,1,0
1,0,0,0,0,183,183,1,0
1,1,0,1,0,46,183,0,0
1,1,1,1,0,46,183,0,0
1,1,1,1,0,46,183,1,0
1,0,0,1,0,46,183,1,0
1,1,0,0,1,61,183,0,0
1,1,1,0,1,61,183,0,0
1,1,1,0,1,61,61,1,0
1,0,0,0,1,61,61,1,0
1,0,0,0,0,0,61,0,0
1,0,0,0,0,0,61,0,0
1,0,0,0,0,0,61,0,0
1,0,0,0,0,0,61,0,0
1,0,0,0,0,0,61,0,0
1,0,0,0,0,0,61,0,0
1,1,0,0,3,148,61,0,0
1,1,1,0,3,148,61,0,0
1,1,1,0,3,148,61,0,0
1,1,1,0,3,148,61,0,0
1,1,1,0,3,148,148,1,0
1,0,0,0,3,148,148,0,0
1,1,0,0,3,148,148,0,0
1,1,1,0,3,148,148,0,0
1,1,1,0,3,148,148,0,0
1,1,1,0,3,148,148,0,0
1,1,1,0,3,148,148,1,0
1,0,0,0,3,148,148,0,0
1,1,0,1,2,171,148,0,0
1,1,1,1,2,171,148,0,0
1,1,1,1,2,171,148,1,0
1,0,0,1,2,171,148,1,0
1,1,0,0,0,46,148,0,0
1,1,1,0,0,46,148,0,0
1,1,1,0,0,46,46,1,0
1,0,0,0,0,46,46,1,0
1,1,0,1,3,248,46,0,0
1,1,1,1,3,248,46,0,0
1,1,1,1,3,248,46,0,0
1,1,1,1,3,248,46,0,0
1,1,1,1,3,248,46,1,0
1,0,0,1,3,248,46,0,0
1,1,0,1,0,236,46,0,0
1,1,1,1,0,236,46,0,0
1,1,1,1,0,236,46,1,0
1,0,0,1,0,236,46,1,0
1,0,0,0,0,0,46,0,0
1,1,0,1,3,29,46,0,0
1,1,1,1,3,29,46,0,0
1,1,1,1,3,29,46,0,0
1,1,1,1,3,29,46,0,0
1,1,1,1,3,29,46,1,0
1,0,0,1,3,29,46,0,0
1,1,0,1,1,133,46,0,0
1,1,1,1,1,133,46,0,0
1,1,1,1,1,133,46,1,0
1,0,0,1,1,133,46,1,0
1,1,0,1,3,133,46,0,0
1,1,1,1,3,133,46,0,0
1,1,1,1,3,133,46,0,0
1,1,1,1,3,133,46,0,0
1,1,1,1,3,133,46,1,0
1,0,0,1,3,133,46,0,0
1,1,0,0,1,133,46,0,0
1,1,1,0,1,133,46,0,0
1,1,1,0,1,133,133,1,0
1,0,0,0,1,133,133,1,0
1,0,0,0,0,0,133,0,0
1,0,0,0,0,0,133,0,0
1,0,0,0,0,0,133,0,0
1,0,0,0,0,0,133,0,0
1,1,0,1,3,20,133,0,0
1,1,1,1,3,20,133,0,0
1,1,1,1,3,20,133,0,0
1,1,1,1,3,20,133,0,0
1,1,1,1,3,20,133,1,0
1,0,0,1,3,20,133,0,0
1,1,0,0,0,236,133,0,0
1,1,1,0,0,236,133,0,0
1,1,1,0,0,236,236,1,0
1,0,0,0,0,236,236,1,0
1,1,0,1,1,199,236,0,0
1,1,1,1,1,199,236,0,0
1,1,1,1,1,199,236,1,0
1,0,0,1,1,199,236,1,0
1,1,0,1,3,194,236,0,0
1,1,1,1,3,194,236,0,0
1,1,1,1,3,194,236,0,0
1,1,1,1,3,194,236,0,0
1,1,1,1,3,194,236,1,0
1,0,0,1,3,194,236,0,0
1,0,0,0,0,0,236,0,0
1,0,0,0,0,0,236,0,0
1,1,0,0,2,171,236,0,0
1,1,1,0,2,171,236,0,0
1,1,1,0,2,171,171,1,0
1,0,0,0,2,171,171,1,0
1,0,0,0,0,0,171,0,0
1,0,0,0,0,0,171,0,0
1,0,0,0,0,0,171,0,0
1,0,0,0,0,0,171,0,0
1,0,0,0,0,0,171,0,0
