int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,1,2,146,255,1,0
1,0,0,0,0,0,255,0,0
1,0,0,0,0,0,255,0,0
1,1,0,1,1,152,255,0,0
1,1,1,1,1,152,255,0,0
1,1,1,1,1,152,255,1,0
1,0,0,1,1,152,255,1,0
1,0,0,0,0,0,255,0,0
1,0,0,0,0,0,255,0,0
1,0,0,0,0,0,255,0,0
1,0,0,0,0,0,255,0,0
1,1,0,0,2,146,255,0,0
1,1,1,0,2,146,255,0,0
1,1,1,0,2,146,146,1,0
1,0,0,0,2,146,146,1,0
1,1,0,1,1,85,146,0,0
1,1,1,1,1,85,146,0,0
1,1,1,1,1,85,146,1,0
1,0,0,1,1,85,146,1,0
1,1,0,1,1,86,146,0,0
1,1,1,1,1,86,146,0,0
1,1,1,1,1,86,146,1,0
1,0,0,1,1,86,146,1,0
1,0,0,0,0,0,146,0,0
1,0,0,0,0,0,146,0,0
1,0,0,0,0,0,146,0,0
1,0,0,0,0,0,146,0,0
1,1,0,1,1,141,146,0,0
1,1,1,1,1,141,146,0,0
1,1,1,1,1,141,146,1,0
1,0,0,1,1,141,146,1,0
1,1,0,1,3,229,146,0,0
1,1,1,1,3,229,146,0,0
1,1,1,1,3,229,146,0,0
1,1,1,1,3,229,146,0,0
1,1,1,1,3,229,146,1,0
1,0,0,1,3,229,146,0,0
1,1,0,1,3,100,146,0,0
1,1,1,1,3,100,146,0,0
1,1,1,1,3,100,146,0,0
1,1,1,1,3,100,146,0,0
1,1,1,1,3,100,146,1,0
1,0,0,1,3,100,146,0,0
1,1,0,1,1,229,146,0,0
1,1,1,1,1,229,146,0,0
1,1,1,1,1,229,146,1,0
1,0,0,1,1,229,146,1,0
1,1,0,0,3,100,146,0,0
1,1,1,0,3,100,146,0,0
1,1,1,0,3,100,146,0,0
1,1,1,0,3,100,146,0,0
1,1,1,0,3,100,100,1,0
1,0,0,0,3,100,100,0,0
1,1,0,0,1,229,100,0,0
1,1,1,0,1,229,100,0,0
1,1,1,0,1,229,229,1,0
1,0,0,0,1,229,229,1,0
1,1,0,1,0,68,229,0,0
1,1,1,1,0,68,229,0,0
1,1,1,1,0,68,229,1,0
1,0,0,1,0,68,229,1,0
0,0,0,0,0,0,229,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
