int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,3,28,0,0,0
1,1,1,1,3,28,0,0,0
1,1,1,1,3,28,0,0,0
1,1,1,1,3,28,0,0,0
1,1,1,1,3,28,0,1,0
1,0,0,1,3,28,0,0,0
1,1,0,1,1,117,0,0,0
1,1,1,1,1,117,0,0,0
1,1,1,1,1,117,0,1,0
1,0,0,1,1,117,0,1,0
1,1,0,1,3,103,0,0,0
1,1,1,1,3,103,0,0,0
1,1,1,1,3,103,0,0,0
1,1,1,1,3,103,0,0,0
1,1,1,1,3,103,0,1,0
1,0,0,1,3,103,0,0,0
1,1,0,1,3,186,0,0,0
1,1,1,1,3,186,0,0,0
1,1,1,1,3,186,0,0,0
1,1,1,1,3,186,0,0,0
1,1,1,1,3,186,0,1,0
1,0,0,1,3,186,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,113,0,0,0
1,1,1,1,3,113,0,0,0
1,1,1,1,3,113,0,0,0
1,1,1,1,3,113,0,0,0
1,1,1,1,3,113,0,1,0
1,0,0,1,3,113,0,0,0
1,1,0,0,2,0,0,0,0
1,1,1,0,2,0,0,0,0
1,1,1,0,2,0,0,1,0
1,0,0,0,2,0,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
