int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,0,3,58,0,0,0
1,1,1,0,3,58,0,0,0
1,1,1,0,3,58,0,0,0
1,1,1,0,3,58,0,0,0
1,1,1,0,3,58,58,1,0
1,0,0,0,3,58,58,0,0
1,0,0,0,0,0,58,0,0
1,1,0,1,3,105,58,0,0
1,1,1,1,3,105,58,0,0
1,1,1,1,3,105,58,0,0
1,1,1,1,3,105,58,0,0
1,1,1,1,3,105,58,1,0
1,0,0,1,3,105,58,0,0
1,1,0,1,0,22,58,0,0
1,1,1,1,0,22,58,0,0
1,1,1,1,0,22,58,1,0
1,0,0,1,0,22,58,1,0
1,1,0,1,3,12,58,0,0
1,1,1,1,3,12,58,0,0
1,1,1,1,3,12,58,0,0
1,1,1,1,3,12,58,0,0
1,1,1,1,3,12,58,1,0
1,0,0,1,3,12,58,0,0
1,1,0,0,3,12,58,0,0
1,1,1,0,3,12,58,0,0
1,1,1,0,3,12,58,0,0
1,1,1,0,3,12,58,0,0
1,1,1,0,3,12,12,1,0
1,0,0,0,3,12,12,0,0
1,0,0,0,0,0,12,0,0
1,0,0,0,0,0,12,0,0
1,1,0,1,3,150,12,0,0
1,1,1,1,3,150,12,0,0
1,1,1,1,3,150,12,0,0
1,1,1,1,3,150,12,0,0
1,1,1,1,3,150,12,1,0
1,0,0,1,3,150,12,0,0
1,0,0,0,0,0,12,0,0
1,1,0,0,3,150,12,0,0
1,1,1,0,3,150,12,0,0
1,1,1,0,3,150,12,0,0
1,1,1,0,3,150,12,0,0
1,1,1,0,3,150,150,1,0
1,0,0,0,3,150,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,1,0,1,3,81,150,0,0
1,1,1,1,3,81,150,0,0
1,1,1,1,3,81,150,0,0
1,1,1,1,3,81,150,0,0
1,1,1,1,3,81,150,1,0
1,0,0,1,3,81,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,0,0,0,0,0,150,0,0
1,1,0,1,2,84,150,0,0
1,1,1,1,2,84,150,0,0
1,1,1,1,2,84,150,1,0
1,0,0,1,2,84,150,1,0
1,1,0,0,0,22,150,0,0
1,1,1,0,0,22,150,0,0
1,1,1,0,0,22,22,1,0
1,0,0,0,0,22,22,1,0
1,0,0,0,0,0,22,0,0
1,0,0,0,0,0,22,0,0
1,0,0,0,0,0,22,0,0
0,0,0,0,0,0,22,0,0
1,0,0,0,0,0,0,0,0
