int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,33693,63652,32900,0,0
30,48709,3,1,1,0
26,13488,0,0,0,0
0,64758,5,64763,0,0
