int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,59342,62190,63470,0,0
25,3562,28,0,0,0
26,64362,6,0,0,0
33,11245,12708,12708,0,0
