int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,47180,59122,47180,1,0
25,36027,26,0,0,0
26,54894,22310,0,0,0
27,21859,2,1,1,0
