int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,24212,44868,0,0,0
29,6397,6,0,0,0
25,46399,24,0,0,0
3,6264,30,6270,0,0
